Date,T1M,T3M,T6M,T1Y,T2Y,T3Y,T4Y,T5Y,T6Y,T7Y,T10Y,T15Y,T20Y,T30Y
2008/10/07,4.14,4.32,4.01625,2.837,2.7905,3.1222,3.3751,3.567,3.721,3.8523,4.125,4.289,4.33,4.3365
2008/10/08,4.29375,4.52375,4.1075,3.001,2.937,3.252,3.5145,3.7136,3.8455,3.9701,4.1795,4.2703,4.252,4.204
2008/10/09,4.5125,4.75,4.375,3.056,3.052,3.3774,3.6832,3.914,4.0625,4.1922,4.3915,4.3975,4.33,4.212
2008/10/10,4.5875,4.81875,4.39375,3.08,3.122,3.4711,3.7762,3.9211,4.138,4.2363,4.423,4.419,4.347,4.263
2008/10/13,4.56,4.7525,4.37625,2.956,3.083,3.4768,3.898,3.9458,4.352,4.427,4.546,4.529,4.468,4.3055
2008/10/14,4.46875,4.635,4.255,2.998,3.1291,3.577,3.917,4.1387,4.316,4.4493,4.66,4.6484,4.5635,4.4295
2008/10/15,4.35875,4.55,4.22125,2.962,2.975,3.424,3.7217,3.9865,4.1835,4.3108,4.5355,4.5385,4.4598,4.344
2008/10/16,4.2775,4.5025,4.17875,2.996,2.9795,3.433,3.77,4.004,4.189,4.328,4.546,4.569,4.51,4.435
2008/10/17,4.18125,4.41875,4.13,2.828,2.85,3.297,3.664,3.9075,4.1035,4.2373,4.468,4.555,4.544,4.551
2008/10/20,3.75125,4.05875,3.82875,2.7815,2.788,3.2195,3.5435,3.775,3.9585,4.0725,4.2875,4.3775,4.382,4.369
2008/10/21,3.5275,3.83375,3.7,2.659,2.6605,3.0678,3.365,3.6215,3.786,3.9205,4.1505,4.2395,4.25,4.24
2008/10/22,3.275,3.54125,3.4825,2.591,2.5975,2.9744,3.2705,3.487,3.6585,3.7894,4.01,4.096,4.0955,4.0845
2008/10/23,3.25875,3.535,3.53,2.7445,2.7587,3.1218,3.4175,3.6245,3.7495,3.889,4.1065,4.133,4.0946,4.027
2008/10/24,3.24,3.51625,3.5275,2.784,2.7715,3.152,3.463,3.692,3.8485,3.9715,4.168,4.191,4.1415,4.0825
2008/10/27,3.21875,3.5075,3.5125,2.7485,2.789,3.188,3.4977,3.734,3.8825,4.0168,4.1985,4.185,4.12,4.0355
2008/10/28,3.17125,3.465,3.48,2.653,2.805,3.251,3.5828,3.8425,4.0195,4.1658,4.373,4.3695,4.293,4.2375
2008/10/29,3.1175,3.42,3.4275,2.5465,2.6691,3.138,3.512,3.775,3.9715,4.116,4.3415,4.346,4.306,4.272
2008/10/30,2.85,3.1925,3.265,2.5635,2.7558,3.2143,3.603,3.8685,4.0645,4.2225,4.4605,4.484,4.4465,4.418
2008/10/31,2.58125,3.02625,3.12125,2.5615,2.761,3.228,3.5813,3.8431,4.0405,4.2091,4.4635,4.5095,4.4795,4.479
2008/11/03,2.3575,2.85875,3.085,2.434,2.694,3.15,3.5282,3.815,4.002,4.175,4.445,4.491,4.4595,4.445
2008/11/04,2.1775,2.70625,2.96875,2.276,2.5146,2.9571,3.3243,3.5875,3.8065,3.9665,4.216,4.285,4.2695,4.256
2008/11/05,1.95625,2.50625,2.82375,2.1735,2.406,2.8591,3.2375,3.5159,3.7215,3.8775,4.117,4.196,4.183,4.1765
2008/11/06,1.7675,2.3875,2.69875,2.1175,2.386,2.8413,3.2224,3.511,3.722,3.8765,4.1235,4.2055,4.1855,4.1895
2008/11/07,1.6225,2.29,2.63875,2.1065,2.4015,2.915,3.3145,3.5987,3.8145,3.966,4.2115,4.2865,4.267,4.263
2008/11/10,1.53875,2.235,2.62125,2.002,2.313,2.811,3.222,3.521,3.714,3.914,4.18,4.257,4.218,4.211
2008/11/11,1.4775,2.175,2.545,1.969,2.301,2.807,3.192,3.506,3.719,3.898,4.178,4.247,4.22,4.216
2008/11/12,1.40875,2.1325,2.525,1.9855,2.2055,2.6604,3.061,3.353,3.579,3.747,4.02,4.116,4.099,4.0825
2008/11/13,1.4225,2.14875,2.595,2.1665,2.3514,2.7975,3.189,3.4905,3.713,3.891,4.177,4.2725,4.258,4.247
2008/11/14,1.4775,2.23625,2.71375,2.22,2.3795,2.7675,3.132,3.4115,3.632,3.8013,4.0715,4.133,4.1045,4.059
2008/11/17,1.47375,2.23875,2.71375,2.0985,2.2735,2.6765,3.033,3.3235,3.534,3.713,3.9835,4.044,4.023,3.9965
2008/11/18,1.4525,2.2175,2.63125,2.06,2.233,2.601,2.9498,3.2262,3.4395,3.592,3.836,3.8995,3.8725,3.8365
2008/11/19,1.41375,2.1725,2.58375,1.996,2.1135,2.4264,2.7455,3.0048,3.198,3.3544,3.584,3.6445,3.61,3.5775
2008/11/20,1.39875,2.15313,2.54375,1.899,1.9945,2.3057,2.5751,2.817,2.9365,3.0517,3.143,3.093,3.044,3.571
2008/11/21,1.395,2.1575,2.56875,2.011,2.1578,2.479,2.79,3.0103,3.1765,3.2859,3.4215,3.4155,3.482,3.5
2008/11/24,1.41125,2.16875,2.575,2.151,2.3264,2.6625,2.9601,3.19,3.3415,3.432,3.5445,3.532,3.4805,3.433
2008/11/25,1.43625,2.19625,2.62125,2.032,2.1525,2.436,2.707,2.9018,3.043,3.1385,3.2535,3.258,3.212,3.1725
2008/11/26,1.43125,2.18125,2.54375,2.044,2.133,2.3975,2.6615,2.852,2.985,3.078,3.19,3.198,3.156,3.104
2008/11/27,1.9,2.2025,2.5675,2.021,2.1982,2.4311,2.7067,2.9338,3.073,3.1609,3.303,3.303,3.251,3.202
2008/11/28,1.90125,2.21688,2.59125,2.034,2.0815,2.285,2.574,2.7615,2.901,2.9855,3.1165,3.105,3.063,3.033
2008/12/01,1.91125,2.22,2.60625,1.982,2,2.1765,2.398,2.5808,2.7155,2.8125,2.945,2.9415,2.883,2.821
2008/12/02,1.89875,2.21,2.56875,1.914,1.944,2.1236,2.336,2.503,2.647,2.7435,2.8925,2.9005,2.839,2.784
2008/12/03,1.89,2.20125,2.55625,1.9055,1.974,2.169,2.3725,2.5525,2.6915,2.8968,2.945,2.9505,2.893,2.8295
2008/12/04,1.87625,2.1925,2.52,1.932,1.999,2.195,2.372,2.5285,2.6355,2.833,2.8785,2.8855,2.818,2.835
2008/12/05,1.8675,2.18563,2.55125,2.061,2.158,2.3555,2.5417,2.673,2.7935,2.8758,3.0115,2.988,2.912,2.834
2008/12/08,1.825,2.18938,2.60063,1.9925,2.1135,2.3317,2.5268,2.6626,2.775,2.8635,3.0005,2.978,2.8815,2.7575
2008/12/09,1.635,2.16375,2.525,1.8835,2.0065,2.2455,2.4383,2.581,2.699,2.794,2.9415,2.9245,2.8225,2.6885
2008/12/10,1.43875,2.09875,2.4375,1.799,1.9275,2.1655,2.379,2.5228,2.6482,2.7545,2.9198,2.922,2.84,2.697
2008/12/11,1.195,1.99625,2.3225,1.674,1.813,2.074,2.275,2.4165,2.5405,2.642,2.81,2.8615,2.7805,2.6905
2008/12/12,1.04,1.92125,2.22,1.6975,1.816,2.035,2.2365,2.3773,2.4935,2.5977,2.753,2.844,2.7905,2.726
2008/12/15,0.96125,1.87125,2.21625,1.645,1.775,2.0085,2.2164,2.3626,2.482,2.574,2.7345,2.8225,2.766,2.6915
2008/12/16,0.88375,1.8475,2.1675,1.403,1.514,1.726,1.909,2.0273,2.147,2.589,2.4135,2.53,2.4965,2.4113
2008/12/17,0.58125,1.5775,1.89125,1.38,1.544,1.779,1.947,2.072,2.2,2.2395,2.3765,2.539,2.4995,2.438
2008/12/18,0.5075,1.525,1.86375,1.366,1.5275,1.7235,1.8893,2.0043,2.0975,2.261,2.3278,2.476,2.4445,2.363
2008/12/19,0.47375,1.4975,1.845,1.343,1.525,1.7712,1.9435,2.0826,2.179,2.2577,2.3985,2.5665,2.537,2.4379
2008/12/22,0.46125,1.46625,1.82625,1.391,1.6165,1.8745,2.0316,2.187,2.286,2.3628,2.5015,2.6895,2.6645,2.6245
2008/12/23,0.47125,1.46625,1.85,1.353,1.5865,1.828,2.009,2.1546,2.278,2.366,2.538,2.742,2.747,2.7195
2008/12/24,0.47125,1.4675,1.83,1.35,1.5667,1.8206,2.0106,2.169,2.3,2.3835,2.5495,2.771,2.773,2.71
2008/12/29,0.46125,1.45875,1.81125,1.2435,1.45,1.697,1.9179,2.0798,2.1885,2.2905,2.481,2.726,2.7465,2.718
2008/12/30,0.4475,1.435,1.775,1.239,1.411,1.682,1.9034,2.0489,2.1665,2.26,2.444,2.6875,2.7028,2.665
2008/12/31,0.43625,1.425,1.75,1.283,1.484,1.749,1.9525,2.133,2.251,2.3095,2.5625,2.7325,2.7425,2.707
2009/01/02,0.43,1.4125,1.7525,1.364,1.6165,1.9078,2.1093,2.2755,2.404,2.5234,2.7455,2.961,2.967,2.9215
2009/01/05,0.42875,1.42125,1.79375,1.2805,1.5305,1.8389,2.0896,2.273,2.4201,2.5545,2.8183,3.093,3.132,3.134
2009/01/06,0.42063,1.41125,1.77,1.2445,1.47,1.7718,2.0097,2.184,2.3385,2.4665,2.7235,2.969,3.011,2.9534
2009/01/07,0.40625,1.3975,1.75,1.219,1.4429,1.7635,1.9882,2.1655,2.3205,2.4475,2.705,2.9535,2.993,2.9745
2009/01/08,0.38625,1.35375,1.68625,1.1705,1.3948,1.7055,1.921,2.081,2.2285,2.3462,2.5885,2.8465,2.8895,2.895
2009/01/09,0.36625,1.26,1.6,1.051,1.2935,1.6167,1.8555,2.025,2.172,2.2915,2.54,2.8065,2.8605,2.8725
2009/01/12,0.3425,1.16,1.50625,0.974,1.259,1.593,1.8135,1.9595,2.097,2.21,2.4375,2.698,2.753,2.7615
2009/01/13,0.33313,1.09438,1.465,0.9775,1.2715,1.6055,1.8335,1.9916,2.1255,2.234,2.457,2.724,2.771,2.7715
2009/01/14,0.32875,1.0825,1.47125,1.0105,1.2556,1.5542,1.7609,1.911,2.0355,2.131,2.3375,2.6095,2.663,2.6475
2009/01/15,0.33375,1.08563,1.50125,1.123,1.3675,1.635,1.8152,1.952,2.0685,2.1704,2.371,2.6365,2.6875,2.665
2009/01/16,0.35938,1.1425,1.58875,1.072,1.3215,1.6466,1.8581,2.0097,2.144,2.2387,2.459,2.721,2.757,2.723
2009/01/19,0.355,1.1325,1.55625,1.082,1.3176,1.591,1.7676,1.8987,2.136,2.245,2.428,2.658,2.7354,2.6418
2009/01/20,0.3525,1.1225,1.545,1.0525,1.3278,1.659,1.8885,2.046,2.174,2.2885,2.509,2.775,2.813,2.7915
2009/01/21,0.35625,1.125,1.55875,1.1435,1.4413,1.7728,2.0096,2.173,2.3085,2.4174,2.6515,2.932,2.9763,2.9545
2009/01/22,0.38938,1.15938,1.6175,1.1505,1.414,1.7544,2.015,2.203,2.3535,2.4785,2.7395,3.017,3.0725,3.073
2009/01/23,0.40125,1.16938,1.6275,1.1955,1.455,1.794,2.0575,2.2375,2.389,2.5115,2.77,3.07,3.133,3.124
2009/01/26,0.40875,1.18375,1.6725,1.231,1.5,1.856,2.122,2.3049,2.4555,2.577,2.841,3.1375,3.2035,3.201
2009/01/27,0.41125,1.18438,1.6775,1.167,1.436,1.774,2.03,2.2154,2.365,2.484,2.739,3.035,3.0965,3.092
2009/01/28,0.40938,1.17438,1.63063,1.1675,1.4728,1.8365,2.12,2.3245,2.4825,2.6105,2.8825,3.183,3.2515,3.2425
2009/01/29,0.4125,1.17,1.63375,1.223,1.583,1.982,2.276,2.4883,2.66,2.803,3.0895,3.383,3.444,3.43
2009/01/30,0.41938,1.18438,1.66,1.32,1.646,2.0185,2.2901,2.513,2.666,2.8036,3.083,3.367,3.404,3.396
2009/02/02,0.4375,1.225,1.76,1.347,1.6149,1.9475,2.2035,2.3975,2.551,2.6805,2.948,3.218,3.268,3.242
2009/02/03,0.445,1.23375,1.77625,1.3505,1.662,2.0241,2.3175,2.541,2.7045,2.8427,3.107,3.3835,3.4258,3.427
2009/02/04,0.445,1.23563,1.77375,1.35,1.6735,2.054,2.3525,2.5805,2.7505,2.892,3.168,3.429,3.463,3.4395
2009/02/05,0.4475,1.24125,1.77375,1.306,1.6305,2.013,2.3168,2.5475,2.729,2.8785,3.1605,3.422,3.4425,3.415
2009/02/06,0.44875,1.24125,1.7475,1.236,1.5995,1.999,2.3293,2.5935,2.786,2.934,3.2135,3.468,3.4936,3.463
2009/02/09,0.44688,1.22813,1.70438,1.259,1.6065,2.015,2.3618,2.5945,2.7885,2.9374,3.2175,3.449,3.453,3.3975
2009/02/10,0.44688,1.22188,1.68625,1.298,1.591,1.9445,2.2374,2.4628,2.6555,2.8015,3.082,3.311,3.3096,3.26
2009/02/11,0.4525,1.23125,1.725,1.2895,1.555,1.908,2.207,2.4335,2.612,2.7481,3.0035,3.233,3.241,3.192
2009/02/12,0.455,1.23438,1.72375,1.2995,1.559,1.9015,2.2111,2.4468,2.628,2.7593,3.0128,3.2485,3.258,3.221
2009/02/13,0.46125,1.2375,1.735,1.363,1.6456,2.01,2.3208,2.5768,2.758,2.8743,3.141,3.38,3.406,3.375
2009/02/16,0.465,1.24563,1.76438,1.358,1.6419,1.979,2.2825,2.595,2.7181,2.8729,3.124,3.3666,3.3929,3.373
2009/02/17,0.46625,1.24563,1.76563,1.3415,1.5678,1.9,2.1737,2.4018,2.575,2.7025,2.943,3.177,3.199,3.18
2009/02/18,0.47,1.25125,1.78,1.351,1.5955,1.9225,2.2293,2.467,2.6475,2.7778,3.032,3.249,3.264,3.241
2009/02/19,0.47313,1.25063,1.78938,1.352,1.6235,1.9637,2.2716,2.509,2.6965,2.838,3.109,3.3355,3.356,3.348
2009/02/20,0.4725,1.24875,1.76188,1.3155,1.59,1.9355,2.2455,2.475,2.66,2.7905,3.039,3.252,3.261,3.2385
2009/02/23,0.47375,1.24875,1.75125,1.28,1.5563,1.9046,2.2055,2.4355,2.6145,2.7495,3.008,3.1985,3.205,3.1775
2009/02/24,0.47688,1.25,1.7475,1.331,1.6175,1.9695,2.2745,2.5105,2.682,2.8083,3.051,3.2295,3.215,3.174
2009/02/25,0.47875,1.25625,1.7725,1.389,1.715,2.088,2.413,2.6687,2.8545,2.992,3.2435,3.405,3.3625,3.33
2009/02/26,0.49688,1.26125,1.7975,1.386,1.713,2.1035,2.4375,2.6836,2.883,3.0352,3.303,3.4795,3.457,3.4235
2009/02/27,0.49625,1.26438,1.80313,1.3655,1.669,2.041,2.402,2.6581,2.87,3.033,3.329,3.505,3.495,3.455
2009/03/02,0.4975,1.26625,1.80375,1.332,1.577,1.9225,2.2557,2.524,2.7385,2.9015,3.195,3.3995,3.4,3.3725
2009/03/03,0.5075,1.27125,1.81,1.33,1.575,1.9375,2.2637,2.533,2.735,2.897,3.187,3.3835,3.3785,3.339
2009/03/04,0.51813,1.27663,1.81688,1.383,1.663,2.0425,2.3815,2.632,2.8355,2.99,3.2725,3.459,3.437,3.4
2009/03/05,0.53313,1.28375,1.8325,1.388,1.6475,1.986,2.2581,2.513,2.694,2.8315,3.086,3.266,3.241,3.2015
2009/03/06,0.54625,1.2925,1.85375,1.48,1.729,2.0721,2.3685,2.5828,2.7605,2.892,3.122,3.2905,3.277,3.2325
2009/03/09,0.56438,1.3125,1.91625,1.541,1.7645,2.0745,2.3568,2.5808,2.755,2.881,3.1095,3.289,3.2745,3.242
2009/03/10,0.56438,1.33125,1.96188,1.523,1.781,2.1169,2.4335,2.6608,2.8485,2.9865,3.235,3.426,3.4135,3.3795
2009/03/11,0.55688,1.32594,1.92938,1.4825,1.716,2.034,2.3311,2.5475,2.728,2.8592,3.104,3.313,3.306,3.284
2009/03/12,0.55625,1.32,1.90375,1.4585,1.673,1.9859,2.2405,2.494,2.6645,2.798,3.039,3.2485,3.2475,3.2195
2009/03/13,0.55563,1.31563,1.90188,1.448,1.6502,1.979,2.2447,2.5073,2.6995,2.847,3.123,3.3515,3.356,3.343
2009/03/16,0.55563,1.30875,1.8875,1.469,1.6935,2.02,2.313,2.5465,2.7375,2.885,3.166,3.4025,3.4075,3.3955
2009/03/17,0.55625,1.29938,1.88375,1.4475,1.708,2.0495,2.358,2.598,2.791,2.941,3.2235,3.462,3.478,3.476
2009/03/18,0.545,1.2875,1.86375,1.26,1.456,1.764,2.0508,2.2655,2.437,2.573,2.838,3.093,3.1284,3.166
2009/03/19,0.52313,1.22688,1.74125,1.272,1.4962,1.812,2.094,2.3118,2.49,2.6259,2.912,3.205,3.269,3.323
2009/03/20,0.52188,1.22281,1.75125,1.297,1.5106,1.833,2.1034,2.3212,2.511,2.653,2.9475,3.2595,3.33,3.382
2009/03/23,0.52188,1.22219,1.75625,1.2745,1.4955,1.807,2.0925,2.3152,2.499,2.6425,2.928,3.2415,3.317,3.377
2009/03/24,0.52094,1.22625,1.77375,1.287,1.5089,1.806,2.1,2.318,2.503,2.648,2.942,3.239,3.296,3.334
2009/03/25,0.52,1.2275,1.775,1.319,1.5376,1.8453,2.1376,2.371,2.5585,2.7049,3.0085,3.307,3.3765,3.4325
2009/03/26,0.5225,1.23188,1.79438,1.273,1.4915,1.8,2.0866,2.3154,2.5015,2.6506,2.9412,3.2295,3.2965,3.337
2009/03/27,0.51813,1.22,1.7625,1.234,1.454,1.763,2.0685,2.308,2.496,2.649,2.9529,3.2223,3.2746,3.3
2009/03/30,0.50875,1.2075,1.745,1.207,1.3985,1.7125,1.9961,2.2409,2.4365,2.5875,2.894,3.182,3.237,3.269
2009/03/31,0.50063,1.19188,1.73563,1.1775,1.38,1.6805,1.9755,2.2055,2.404,2.5595,2.8635,3.155,3.2035,3.237
2009/04/01,0.495,1.17688,1.71625,1.185,1.389,1.6885,1.9764,2.2125,2.402,2.559,2.8625,3.148,3.186,3.209
2009/04/02,0.48938,1.16594,1.71563,1.207,1.4445,1.7648,2.0636,2.2991,2.496,2.6502,2.948,3.228,3.2675,3.293
2009/04/03,0.47813,1.16094,1.7125,1.242,1.523,1.8605,2.1587,2.4068,2.599,2.7627,3.0717,3.349,3.384,3.394
2009/04/06,0.47563,1.15688,1.71563,1.253,1.55,1.904,2.2186,2.467,2.6745,2.8395,3.1338,3.419,3.4614,3.487
2009/04/07,0.46938,1.14938,1.70313,1.223,1.514,1.8675,2.1844,2.4499,2.6615,2.8145,3.123,3.4111,3.4655,3.484
2009/04/08,0.46,1.13875,1.68719,1.208,1.496,1.843,2.1627,2.42,2.619,2.7705,3.0638,3.3525,3.4089,3.416
2009/04/09,0.45125,1.13125,1.67625,1.206,1.5122,1.8818,2.2048,2.465,2.663,2.818,3.1195,3.398,3.449,3.473
2009/04/14,0.4525,1.12188,1.66,1.16,1.4245,1.757,2.0675,2.3158,2.5135,2.6656,2.9665,3.2575,3.3175,3.333
2009/04/15,0.44813,1.1125,1.64688,1.146,1.4088,1.7395,2.0455,2.2769,2.4775,2.633,2.929,3.2301,3.292,3.315
2009/04/16,0.44688,1.10688,1.64063,1.18,1.4765,1.815,2.1133,2.3495,2.533,2.691,2.9878,3.28,3.34,3.364
2009/04/17,0.4475,1.10188,1.63625,1.229,1.563,1.933,2.245,2.4797,2.677,2.8218,3.1125,3.3985,3.453,3.472
2009/04/20,0.4425,1.10063,1.65,1.221,1.532,1.885,2.189,2.4235,2.61,2.751,3.022,3.3085,3.361,3.3785
2009/04/21,0.44125,1.1,1.65063,1.2675,1.594,1.952,2.2525,2.482,2.661,2.7985,3.059,3.3444,3.3775,3.386
2009/04/22,0.44,1.09938,1.6575,1.249,1.586,1.965,2.2735,2.503,2.688,2.827,3.0881,3.3633,3.4195,3.432
2009/04/23,0.4375,1.09188,1.63938,1.209,1.559,1.937,2.2399,2.4647,2.6485,2.7863,3.0585,3.335,3.39,3.409
2009/04/24,0.435,1.0725,1.62125,1.191,1.569,1.9785,2.2995,2.5387,2.7255,2.8665,3.146,3.4335,3.4875,3.5165
2009/04/27,0.4325,1.05375,1.59,1.129,1.4716,1.8655,2.1915,2.435,2.6215,2.7685,3.05,3.345,3.406,3.438
2009/04/28,0.4275,1.03938,1.575,1.1535,1.509,1.925,2.256,2.5134,2.7055,2.854,3.137,3.4456,3.498,3.5345
2009/04/29,0.41813,1.0275,1.57875,1.129,1.503,1.9392,2.293,2.5719,2.7725,2.931,3.2205,3.5182,3.583,3.6085
2009/04/30,0.41125,1.01625,1.565,1.1005,1.4695,1.93,2.2895,2.5622,2.7745,2.9385,3.2405,3.541,3.601,3.636
2009/05/01,0.41438,1.00688,1.54938,1.114,1.4883,1.948,2.311,2.598,2.7817,2.985,3.303,3.6058,3.6526,3.7095
2009/05/05,0.40125,0.98625,1.54,1.078,1.481,1.943,2.3135,2.5879,2.816,2.9828,3.2981,3.6005,3.675,3.6925
2009/05/06,0.395,0.97375,1.50625,1.052,1.4295,1.8945,2.2713,2.557,2.783,2.9528,3.28,3.587,3.6535,3.697
2009/05/07,0.38188,0.95625,1.49375,1.025,1.45,1.9462,2.361,2.6694,2.914,3.0975,3.456,3.774,3.8415,3.8985
2009/05/08,0.3675,0.9375,1.4625,1.012,1.4395,1.936,2.3363,2.6339,2.8725,3.0555,3.405,3.727,3.8045,3.855
2009/05/11,0.35375,0.92,1.43875,0.981,1.37,1.849,2.2381,2.5375,2.7715,2.9525,3.2995,3.6295,3.71,3.7635
2009/05/12,0.34875,0.90563,1.43,0.9665,1.3365,1.803,2.1995,2.5002,2.7395,2.9235,3.275,3.595,3.676,3.7295
2009/05/13,0.34438,0.88313,1.4125,0.94,1.305,1.763,2.1485,2.448,2.6835,2.866,3.208,3.5325,3.604,3.665
2009/05/14,0.335,0.85438,1.37875,0.92,1.2815,1.7505,2.145,2.4395,2.6735,2.8485,3.1955,3.5149,3.5862,3.641
2009/05/15,0.32813,0.82563,1.35625,0.89,1.272,1.754,2.153,2.458,2.6965,2.8755,3.231,3.5515,3.622,3.6695
2009/05/18,0.31625,0.785,1.3125,0.8695,1.2845,1.802,2.2105,2.5193,2.7655,2.96,3.323,3.655,3.728,3.7855
2009/05/19,0.30938,0.7525,1.28,0.816,1.2445,1.7555,2.18,2.501,2.749,2.951,3.3255,3.666,3.7425,3.803
2009/05/20,0.30813,0.71625,1.24125,0.769,1.1803,1.702,2.1263,2.4398,2.706,2.8982,3.29,3.6243,3.7195,3.7785
2009/05/21,0.30875,0.66125,1.17,0.818,1.2485,1.793,2.236,2.5831,2.855,3.0695,3.4766,3.818,3.8968,3.956
2009/05/22,0.31313,0.66,1.20125,0.842,1.2932,1.8505,2.3022,2.6602,2.9605,3.1785,3.5995,3.9405,4.0185,4.081
2009/05/26,0.31625,0.66375,1.2175,0.903,1.364,1.926,2.414,2.8055,3.0907,3.319,3.746,4.09,4.1406,4.2195
2009/05/27,0.31875,0.67375,1.27,0.9035,1.4165,2.024,2.565,2.9905,3.279,3.566,4.053,4.387,4.428,4.4955
2009/05/28,0.32,0.6675,1.26,0.874,1.373,1.9925,2.515,2.9185,3.218,3.4555,3.88,4.1905,4.218,4.2665
2009/05/29,0.31625,0.65625,1.24,0.844,1.324,1.9045,2.3878,2.764,3.0334,3.26,3.655,3.9617,4.003,4.021
2009/06/01,0.32,0.65,1.23375,0.905,1.4345,2.0765,2.619,3.042,3.334,3.5735,3.9975,4.299,4.346,4.378
2009/06/02,0.32,0.64625,1.23375,0.861,1.387,2.0225,2.5735,2.994,3.298,3.5265,3.9429,4.252,4.2965,4.3335
2009/06/03,0.31875,0.63688,1.2075,0.823,1.3165,1.94,2.49,2.8993,3.197,3.4225,3.836,4.155,4.211,4.2405
2009/06/04,0.3175,0.62938,1.18,0.8955,1.443,2.101,2.656,3.088,3.393,3.625,4.0475,4.358,4.395,4.423
2009/06/05,0.32063,0.6325,1.20375,1.129,1.7685,2.437,2.964,3.352,3.6415,3.8501,4.2155,4.482,4.511,4.4965
2009/06/08,0.32313,0.65,1.2825,1.176,1.94,2.6115,3.133,3.521,3.781,3.98,4.3155,4.528,4.5345,4.5195
2009/06/09,0.32125,0.6475,1.26625,1.051,1.791,2.4705,3.0105,3.4066,3.68,3.8825,4.2315,4.475,4.493,4.486
2009/06/10,0.32063,0.63875,1.22875,1.068,1.827,2.5275,3.0745,3.4644,3.7485,3.968,4.3363,4.5815,4.6075,4.618
2009/06/11,0.31938,0.62938,1.2175,1.023,1.781,2.4695,3.002,3.368,3.6485,3.853,4.21,4.482,4.5171,4.521
2009/06/12,0.31813,0.62438,1.18375,0.99,1.692,2.358,2.8652,3.23,3.507,3.71,4.0738,4.357,4.388,4.4095
2009/06/15,0.31875,0.61438,1.16875,0.958,1.628,2.2755,2.774,3.1347,3.402,3.597,3.9495,4.252,4.3005,4.308
2009/06/16,0.31813,0.61313,1.16375,0.9515,1.605,2.2245,2.7142,3.077,3.3335,3.528,3.873,4.1515,4.2025,4.2145
2009/06/17,0.31313,0.61,1.1575,0.9605,1.604,2.2305,2.7026,3.07,3.333,3.5305,3.884,4.166,4.223,4.2515
2009/06/18,0.315,0.60875,1.16125,1.0405,1.7495,2.413,2.918,3.28,3.5445,3.74,4.093,4.3705,4.416,4.431
2009/06/19,0.31688,0.61188,1.1825,0.98,1.682,2.356,2.859,3.232,3.5076,3.69,4.044,4.3055,4.3507,4.373
2009/06/22,0.315,0.61,1.16125,0.935,1.598,2.2645,2.7653,3.1308,3.398,3.592,3.935,4.2163,4.2725,4.2995
2009/06/23,0.31375,0.6075,1.14875,0.9,1.551,2.223,2.7377,3.0983,3.361,3.548,3.8814,4.159,4.2054,4.2325
2009/06/24,0.31125,0.60438,1.13125,0.915,1.601,2.271,2.773,3.133,3.41,3.5905,3.921,4.196,4.2485,4.275
2009/06/25,0.3075,0.60125,1.11375,0.86,1.4925,2.134,2.61,2.9575,3.2155,3.41,3.7535,4.0547,4.11,4.1465
2009/06/26,0.31,0.5975,1.095,0.88,1.484,2.1065,2.587,2.9305,3.189,3.387,3.742,4.0355,4.104,4.1515
2009/06/29,0.30875,0.59688,1.1175,0.87,1.484,2.0868,2.5631,2.8937,3.159,3.345,3.6935,3.9855,4.0578,4.1145
2009/06/30,0.30875,0.595,1.11125,0.881,1.5345,2.154,2.625,2.9745,3.2335,3.4315,3.7835,4.069,4.149,4.2005
2009/07/01,0.30625,0.5875,1.09125,0.849,1.4785,2.0875,2.569,2.926,3.191,3.3935,3.7645,4.049,4.134,4.1745
2009/07/02,0.30438,0.5775,1.07875,0.808,1.395,1.999,2.481,2.8363,3.1093,3.324,3.7189,4.02,4.1031,4.157
2009/07/03,0.30125,0.55875,1.05125,0.795,1.445,1.9932,2.4814,2.8494,3.113,3.328,3.71,4.0075,4.0879,4.19
2009/07/06,0.30188,0.54813,1.03125,0.777,1.3405,1.95,2.4405,2.81,3.0925,3.309,3.711,4.02,4.105,4.178
2009/07/07,0.30188,0.5375,1.0225,0.783,1.3515,1.943,2.4133,2.7689,3.0426,3.2525,3.6475,3.9552,4.0482,4.1065
2009/07/08,0.3,0.525,1.005,0.744,1.284,1.8515,2.309,2.6414,2.897,3.107,3.4725,3.7735,3.873,3.9595
2009/07/09,0.29625,0.51,0.98563,0.739,1.2915,1.897,2.368,2.7245,2.9892,3.1975,3.576,3.878,3.9745,4.0455
2009/07/10,0.2925,0.505,0.9675,0.742,1.2895,1.871,2.3185,2.651,2.909,3.1095,3.4815,3.784,3.8765,3.9485
2009/07/13,0.28813,0.50938,0.965,0.776,1.328,1.9165,2.3745,2.7086,2.975,3.1785,3.5519,3.838,3.935,3.997
2009/07/14,0.2875,0.51313,0.98375,0.802,1.39,2.0015,2.472,2.8275,3.0985,3.303,3.69,3.9895,4.0848,4.1595
2009/07/15,0.2875,0.51375,0.9875,0.822,1.475,2.134,2.625,2.9915,3.266,3.4745,3.8525,4.142,4.2395,4.305
2009/07/16,0.28875,0.51,0.985,0.799,1.4285,2.073,2.5705,2.9335,3.2095,3.4195,3.7989,4.0835,4.1705,4.237
2009/07/17,0.28625,0.50375,0.97125,0.792,1.456,2.1209,2.6175,2.9915,3.2665,3.4945,3.886,4.1845,4.281,4.349
